11968.000000	chr17	83257441	1288202	1288593	chrE1	61081816	+	55300348	55300731	4356
9296.000000	chr17	83257441	1288250	1288541	chrE1	61081816	-	57680122	57680391	6711
5413.000000	chr17	83257441	1288290	1288423	chrE1	61081816	-	57680161	57680294	15786
6282.000000	chr17	83257441	1288290	1288469	chrE1	61081816	-	57680215	57680391	12895
9934.000000	chr17	83257441	1288323	1288796	chrE1	61081816	-	57680122	57680393	6006
12327.000000	chr17	83257441	1288336	1288735	chrE1	61081816	+	55300272	55300659	4148
15334.000000	chr17	83257441	1288391	1289009	chrE1	61081816	+	55300271	55300659	2834
3115.000000	chr17	83257441	1288403	1288487	chrE1	61081816	-	57680308	57680391	28487
8300.000000	chr17	83257441	1288434	1288685	chrE1	61081816	-	57680142	57680391	8192
11609.000000	chr17	83257441	1288461	1288789	chrE1	61081816	+	55300335	55300659	4593
5801.000000	chr17	83257441	1288468	1288656	chrE1	61081816	-	57680122	57680310	14426
6293.000000	chr17	83257441	1288486	1288672	chrE1	61081816	-	57680122	57680308	12858
3419.000000	chr17	83257441	1288504	1288600	chrE1	61081816	-	57680122	57680215	26704
3114.000000	chr17	83257441	1288514	1288597	chrE1	61081816	-	57680310	57680393	28496
5315.000000	chr17	83257441	1288540	1288704	chrE1	61081816	-	57680122	57680286	16164
4209.000000	chr17	83257441	1288559	1288698	chrE1	61081816	-	57680123	57680262	21664
3306.000000	chr17	83257441	1288615	1288704	chrE1	61081816	-	57680215	57680304	27348
7445.000000	chr17	83257441	1288625	1289171	chrE1	61081816	+	55300272	55300473	9897
2641.000000	chr17	83257441	1288658	1288740	chrE1	61081816	-	57680310	57680391	31638
3225.000000	chr17	83257441	1288674	1288758	chrE1	61081816	-	57680308	57680391	27831
10101.000000	chr17	83257441	1288710	1289100	chrE1	61081816	+	55300417	55300659	5826
3122.000000	chr17	83257441	1288729	1288812	chrE1	61081816	-	57680308	57680391	28446
9966.000000	chr17	83257441	1288746	1288990	chrE1	61081816	+	55300417	55300659	5962
3053.000000	chr17	83257441	1288749	1288830	chrE1	61081816	-	57680310	57680391	28881
6926.000000	chr17	83257441	1288764	1288934	chrE1	61081816	+	55300485	55300659	11131
4026.000000	chr17	83257441	1288765	1288890	chrE1	61081816	+	55300332	55300435	22803
11724.000000	chr17	83257441	1288824	1289291	chrE1	61081816	+	55300272	55300572	4504
7816.000000	chr17	83257441	1288843	1289045	chrE1	61081816	+	55300474	55300659	9071
5657.000000	chr17	83257441	1288946	1289074	chrE1	61081816	+	55300468	55300595	14926
8652.000000	chr17	83257441	1288965	1289173	chrE1	61081816	+	55300451	55300658	7598
7776.000000	chr17	83257441	1289002	1289184	chrE1	61081816	+	55300451	55300630	9179
6101.000000	chr17	83257441	1289173	1289319	chrE1	61081816	+	55300473	55300619	13457
7475.000000	chr17	83257441	1289265	1289474	chrE1	61081816	-	57680189	57680389	9819
9149.000000	chr17	83257441	1312658	1312947	chrE1	61081816	+	16257724	16258024	6881
114985863.000000	chr17	83257441	1339662	22228698	chrE1	61081816	-	45753331	51615269	3
47082.000000	chr17	83257441	1422682	1437157	chrE1	61081816	-	59043775	59045148	436
4884.000000	chr17	83257441	1432093	1432206	chrE1	61081816	+	15232378	15232477	18033
4144.000000	chr17	83257441	1452428	1452496	chrE1	61081816	+	15213862	15213930	22052
3047.000000	chr17	83257441	1468515	1468648	chrE1	61081816	+	11332719	11332833	28910
10133.000000	chr17	83257441	1471901	1482993	chrE1	61081816	+	20600013	20648476	5794
9873.000000	chr17	83257441	1471938	1482989	chrE1	61081816	+	4739426	4744617	6082
5979.000000	chr17	83257441	1472071	1480903	chrE1	61081816	-	36528346	36536764	13843
10586.000000	chr17	83257441	1472095	1483731	chrE1	61081816	+	4701134	4709786	5378
7487.000000	chr17	83257441	1478088	1478701	chrE1	61081816	+	4595806	4596177	9790
8084.000000	chr17	83257441	1478088	1480861	chrE1	61081816	+	3218500	3227689	8558
10038.000000	chr17	83257441	1478088	1483731	chrE1	61081816	+	4662252	4668778	5901
10954.000000	chr17	83257441	1478088	1483772	chrE1	61081816	+	4769105	4773924	5109
11678.000000	chr17	83257441	1478088	1483728	chrE1	61081816	+	4866019	4872560	4546
16005.000000	chr17	83257441	1478109	1483728	chrE1	61081816	+	11334785	11344239	2634
2514.000000	chr17	83257441	1491883	1491980	chrE1	61081816	+	11344236	11344321	32477
4564.000000	chr17	83257441	1535175	1535266	chrE1	61081816	+	46838965	46839055	19585
6433.000000	chr17	83257441	1587506	1587624	chrE1	61081816	-	45970807	45970926	12438
5787.000000	chr17	83257441	1587737	1587862	chrE1	61081816	-	45970995	45971114	14469
9316.000000	chr17	83257441	1587929	1588107	chrE1	61081816	-	45971139	45971318	6685
25584.000000	chr17	83257441	1603058	1603502	chrE1	61081816	+	15090701	15091199	1272
2650.000000	chr17	83257441	1606133	1606194	chrE1	61081816	+	15098034	15098119	31556
3778.000000	chr17	83257441	1908085	1908175	chrE1	61081816	+	14816354	14816444	24425
2963.000000	chr17	83257441	2035048	2035140	chrE1	61081816	+	59810689	59810798	29456
3330.000000	chr17	83257441	2052377	2052447	chrE1	61081816	-	46379547	46379617	27200
3659.000000	chr17	83257441	2052525	2052587	chrE1	61081816	-	46379555	46379617	25226
3659.000000	chr17	83257441	2052805	2052867	chrE1	61081816	-	46379555	46379617	25225
3659.000000	chr17	83257441	2052875	2052937	chrE1	61081816	-	46379555	46379617	25224
3659.000000	chr17	83257441	2052945	2053007	chrE1	61081816	-	46379555	46379617	25223
25817.000000	chr17	83257441	2057405	2057719	chrE1	61081816	-	46382571	46382887	1250
15004.000000	chr17	83257441	2057630	2058696	chrE1	61081816	-	59470494	59471647	2942
10685.000000	chr17	83257441	2057808	2058689	chrE1	61081816	-	46383957	46384935	5313
8418.000000	chr17	83257441	2058133	2058548	chrE1	61081816	-	59470913	59471320	7998
7648.000000	chr17	83257441	2058159	2058505	chrE1	61081816	-	59470645	59471025	9430
4812.000000	chr17	83257441	2058230	2058474	chrE1	61081816	-	59471085	59471329	18382
5820.000000	chr17	83257441	2058285	2058502	chrE1	61081816	-	59470888	59471115	14343
4541.000000	chr17	83257441	2058313	2058532	chrE1	61081816	+	2013291	2013496	19697
2998.000000	chr17	83257441	2058361	2058423	chrE1	61081816	-	59470796	59470858	29227
4402.000000	chr17	83257441	2063663	2063712	chrE1	61081816	-	46389428	46389477	20497
3545.000000	chr17	83257441	2063791	2063890	chrE1	61081816	-	46389583	46389685	25959
4770.000000	chr17	83257441	2126871	2126983	chrE1	61081816	-	3048488	3048621	18564
5049.000000	chr17	83257441	2126877	2126997	chrE1	61081816	+	772460	772567	17296
4407.000000	chr17	83257441	2126881	2126986	chrE1	61081816	-	59959238	59959343	20455
4845.000000	chr17	83257441	2126885	2126986	chrE1	61081816	-	57413281	57413388	18210
5244.000000	chr17	83257441	2126887	2126988	chrE1	61081816	-	59959180	59959281	16458
4409.000000	chr17	83257441	2126888	2126983	chrE1	61081816	-	3048862	3048957	20432
5094.000000	chr17	83257441	2126888	2126982	chrE1	61081816	-	3048645	3048739	17112
4818.000000	chr17	83257441	2126898	2126984	chrE1	61081816	-	60042099	60042185	18355
4005.000000	chr17	83257441	2126903	2126980	chrE1	61081816	-	59802063	59802140	22937
3239.000000	chr17	83257441	2126920	2126988	chrE1	61081816	-	59803106	59803174	27734
2536.000000	chr17	83257441	2185270	2185366	chrE1	61081816	-	46508110	46508195	32336
6927.000000	chr17	83257441	2329032	2329207	chrE1	61081816	-	46633126	46633275	11130
6844.000000	chr17	83257441	2330261	2330367	chrE1	61081816	-	46632333	46632444	11352
4977.000000	chr17	83257441	2400185	2400243	chrE1	61081816	-	46693149	46693207	17634
4405.000000	chr17	83257441	2400315	2400373	chrE1	61081816	-	46693281	46693339	20474
35691.000000	chr17	83257441	2400507	2400910	chrE1	61081816	-	46693472	46693875	707
3987.000000	chr17	83257441	2403409	2403479	chrE1	61081816	-	44454100	44454169	23067
5903.000000	chr17	83257441	2439652	2439765	chrE1	61081816	+	14361541	14361652	14089
12299.000000	chr17	83257441	2527364	2527659	chrE1	61081816	+	14285533	14285833	4168
7606.000000	chr17	83257441	2528197	2528348	chrE1	61081816	+	14283677	14283829	9515
61901.000000	chr17	83257441	2576467	2579076	chrE1	61081816	+	14238008	14239954	306
93971.000000	chr17	83257441	2586179	2587880	chrE1	61081816	-	58650985	58656551	190
20508.000000	chr17	83257441	2586452	2587717	chrE1	61081816	+	58569206	58578239	1738
4058.000000	chr17	83257441	2586462	2586575	chrE1	61081816	-	37496534	37496647	22620
51546.000000	chr17	83257441	2601891	2603160	chrE1	61081816	+	14210477	14213452	388
15561.000000	chr17	83257441	2781340	2782010	chrE1	61081816	+	3668168	3668931	2744
10956.000000	chr17	83257441	2781379	2781981	chrE1	61081816	+	3749865	3750479	5105
15015.000000	chr17	83257441	2781381	2781969	chrE1	61081816	+	3668335	3668960	2936
15081.000000	chr17	83257441	2781381	2781994	chrE1	61081816	+	1122241	1122752	2911
12951.000000	chr17	83257441	2781383	2781927	chrE1	61081816	+	3668251	3668836	3804
12751.000000	chr17	83257441	2781389	2782017	chrE1	61081816	+	49219422	49220141	3910
9752.000000	chr17	83257441	2781414	2781826	chrE1	61081816	+	1122307	1122729	6189
8279.000000	chr17	83257441	2781460	2781826	chrE1	61081816	+	1122288	1122739	8223
3449.000000	chr17	83257441	2781486	2781609	chrE1	61081816	+	1122500	1122620	26523
5534.000000	chr17	83257441	2781486	2781702	chrE1	61081816	+	3668509	3668739	15359
9459.000000	chr17	83257441	2781502	2781859	chrE1	61081816	+	3668212	3668604	6508
2700.000000	chr17	83257441	2781505	2781613	chrE1	61081816	+	1122334	1122433	31245
8418.000000	chr17	83257441	2781505	2781855	chrE1	61081816	-	59963608	59963932	7999
12319.000000	chr17	83257441	2781516	2781981	chrE1	61081816	+	1122256	1122650	4152
6278.000000	chr17	83257441	2781517	2781764	chrE1	61081816	+	3668469	3668791	12900
9166.000000	chr17	83257441	2781517	2781854	chrE1	61081816	+	3668387	3668789	6858
9450.000000	chr17	83257441	2781541	2781935	chrE1	61081816	-	59963589	59963932	6520
6324.000000	chr17	83257441	2781547	2781828	chrE1	61081816	-	119481	119764	12763
6988.000000	chr17	83257441	2781554	2781809	chrE1	61081816	+	3668430	3668696	10978
11061.000000	chr17	83257441	2781610	2781992	chrE1	61081816	-	31063688	31064006	5024
4696.000000	chr17	83257441	2781611	2781775	chrE1	61081816	+	1122504	1122664	18930
5423.000000	chr17	83257441	2781613	2781803	chrE1	61081816	+	1122546	1122746	15754
10205.000000	chr17	83257441	2781626	2781921	chrE1	61081816	-	31063688	31063987	5717
3556.000000	chr17	83257441	2781638	2781737	chrE1	61081816	+	1122585	1122720	25880
10637.000000	chr17	83257441	2781642	2781950	chrE1	61081816	-	31063688	31063984	5349
6551.000000	chr17	83257441	2781645	2781873	chrE1	61081816	+	1122317	1122532	12153
2721.000000	chr17	83257441	2781647	2781737	chrE1	61081816	+	1122644	1122734	31081
3069.000000	chr17	83257441	2781679	2781780	chrE1	61081816	+	1122644	1122752	28777
3746.000000	chr17	83257441	2781712	2781891	chrE1	61081816	+	1122515	1122740	24668
4492.000000	chr17	83257441	2781718	2781808	chrE1	61081816	+	56504871	56504961	19985
4110.000000	chr17	83257441	2781747	2781843	chrE1	61081816	+	56504870	56504966	22267
7548.000000	chr17	83257441	2781747	2781980	chrE1	61081816	+	3668616	3668885	9647
3820.000000	chr17	83257441	2781753	2781875	chrE1	61081816	+	1122626	1122740	24152
7482.000000	chr17	83257441	2781767	2781966	chrE1	61081816	-	31063687	31063888	9802
5846.000000	chr17	83257441	2781773	2781996	chrE1	61081816	+	58032744	58032975	14259
6409.000000	chr17	83257441	2781795	2781966	chrE1	61081816	-	31063781	31063952	12508
6409.000000	chr17	83257441	2781795	2781966	chrE1	61081816	-	31063701	31063872	12507
6540.000000	chr17	83257441	2781795	2781966	chrE1	61081816	-	31063765	31063936	12176
6586.000000	chr17	83257441	2781795	2781966	chrE1	61081816	-	31063733	31063904	12062
6717.000000	chr17	83257441	2781795	2781966	chrE1	61081816	-	31063797	31063968	11714
6450.000000	chr17	83257441	2781811	2781966	chrE1	61081816	-	31063765	31063920	12390
5991.000000	chr17	83257441	2781814	2781966	chrE1	61081816	-	31063688	31063840	13802
14373.000000	chr17	83257441	2827689	2828047	chrE1	61081816	+	13946858	13947226	3138
10471.000000	chr17	83257441	2849037	2849305	chrE1	61081816	-	47083545	47083785	5473
3838.000000	chr17	83257441	2911935	2912008	chrE1	61081816	+	13945749	13945821	24028
3088.000000	chr17	83257441	2911958	2912012	chrE1	61081816	-	47135529	47135583	28667
7560.000000	chr17	83257441	2948381	2948696	chrE1	61081816	-	47162037	47162203	9616
3748.000000	chr17	83257441	2948480	2948558	chrE1	61081816	-	47162132	47162203	24656
7253.000000	chr17	83257441	2966629	2966845	chrE1	61081816	+	13904021	13904237	10356
44913.000000	chr17	83257441	2983229	2983801	chrE1	61081816	+	18296625	18297184	457
4388.000000	chr17	83257441	3031224	3031322	chrE1	61081816	-	47226053	47226147	20585
4489.000000	chr17	83257441	3031304	3031400	chrE1	61081816	-	47226053	47226145	20004
4043.000000	chr17	83257441	3031384	3031469	chrE1	61081816	-	47226053	47226138	22707
3790.000000	chr17	83257441	3031464	3031549	chrE1	61081816	-	47226053	47226138	24350
3912.000000	chr17	83257441	3031623	3031708	chrE1	61081816	-	47226053	47226138	23564
4149.000000	chr17	83257441	3031782	3031856	chrE1	61081816	-	47226053	47226127	22032
4083.000000	chr17	83257441	3031941	3032025	chrE1	61081816	-	47226053	47226137	22473
3799.000000	chr17	83257441	3032179	3032264	chrE1	61081816	-	47226053	47226138	24292
1430412.000000	chr17	83257441	3061868	3266579	chrE1	61081816	+	13670159	13811749	17
448807.000000	chr17	83257441	3061878	3103070	chrE1	61081816	-	47278867	47310303	42
3426.000000	chr17	83257441	3062444	3062525	chrE1	61081816	-	47304473	47304553	26664
88932.000000	chr17	83257441	3062525	3063918	chrE1	61081816	-	47304554	47305969	202
16087.000000	chr17	83257441	3062678	3063576	chrE1	61081816	+	13614146	13615051	2613
4623.000000	chr17	83257441	3062688	3063120	chrE1	61081816	+	28336340	28336763	19304
29569.000000	chr17	83257441	3062688	3127551	chrE1	61081816	+	28324883	28349504	989
2938.000000	chr17	83257441	3062689	3062778	chrE1	61081816	-	47444364	47444454	29628
13407.000000	chr17	83257441	3062689	3063089	chrE1	61081816	-	47553821	47554224	3590
19926.000000	chr17	83257441	3062689	3117214	chrE1	61081816	+	13588341	13637325	1826
27378.000000	chr17	83257441	3062689	3063609	chrE1	61081816	+	13781035	13781956	1133
15468.000000	chr17	83257441	3062690	3063581	chrE1	61081816	+	13550496	13551393	2778
4865.000000	chr17	83257441	3062696	3063603	chrE1	61081816	-	47430470	47537972	18128
7227.000000	chr17	83257441	3062696	3062994	chrE1	61081816	-	47341511	47341809	10413
7800.000000	chr17	83257441	3062696	3062992	chrE1	61081816	-	47362373	47362669	9109
27465.000000	chr17	83257441	3062696	3063518	chrE1	61081816	-	47578893	47579718	1126
2538.000000	chr17	83257441	3062699	3062803	chrE1	61081816	-	47419410	47419514	32317
2968.000000	chr17	83257441	3062701	3062836	chrE1	61081816	+	28348604	28348736	29427
31344.000000	chr17	83257441	3062701	3063614	chrE1	61081816	+	13686550	13687472	881
6841.000000	chr17	83257441	3062703	3062916	chrE1	61081816	-	47329602	47329818	11361
33659.000000	chr17	83257441	3062720	3063608	chrE1	61081816	-	47315429	47316320	776
3040.000000	chr17	83257441	3062724	3062802	chrE1	61081816	-	47511194	47511272	28954
2581.000000	chr17	83257441	3062822	3062982	chrE1	61081816	-	47444501	47444661	32023
13203.000000	chr17	83257441	3062846	3063478	chrE1	61081816	-	47419560	47420195	3684
6268.000000	chr17	83257441	3062851	3063295	chrE1	61081816	-	47430628	47431068	12938
17479.000000	chr17	83257441	3063010	3063574	chrE1	61081816	-	47362684	47363248	2279
18533.000000	chr17	83257441	3063010	3063613	chrE1	61081816	-	47341822	47342425	2053
9106.000000	chr17	83257441	3063020	3063478	chrE1	61081816	-	47444699	47445160	6939
17948.000000	chr17	83257441	3063024	3063607	chrE1	61081816	-	47329920	47330503	2175
13644.000000	chr17	83257441	3063025	3063601	chrE1	61081816	+	28348922	28349493	3464
18147.000000	chr17	83257441	3063099	3063611	chrE1	61081816	-	47554234	47554746	2118
11975.000000	chr17	83257441	3063173	3063580	chrE1	61081816	+	28336816	28337223	4353
13305.000000	chr17	83257441	3063200	3063490	chrE1	61081816	-	47512444	47512728	3634
5794.000000	chr17	83257441	3063295	3063478	chrE1	61081816	-	47431072	47431258	14451
4683.000000	chr17	83257441	3063490	3063614	chrE1	61081816	-	47512729	47512853	18995
5689.000000	chr17	83257441	3063751	3063899	chrE1	61081816	+	13672019	13673496	14819
4072.000000	chr17	83257441	3064041	3064210	chrE1	61081816	-	47306083	47306243	22537
17977.000000	chr17	83257441	3064322	3064886	chrE1	61081816	-	47306243	47306825	2166
2774.000000	chr17	83257441	3064893	3064997	chrE1	61081816	-	47351559	47351643	30706
3546.000000	chr17	83257441	3070387	3070495	chrE1	61081816	-	47309278	47309386	25954
13382.000000	chr17	83257441	3070524	3071510	chrE1	61081816	-	47309425	47310026	3601
11255.000000	chr17	83257441	3071521	3071854	chrE1	61081816	-	47310026	47310387	4867
85336.000000	chr17	83257441	3072690	3127570	chrE1	61081816	+	13676988	13781985	209
6303.000000	chr17	83257441	3091479	3091727	chrE1	61081816	+	13669889	13670121	12819
