chr17	319858	320253	2670	1000	+	83257441	chrE1	61081816	2771710	2772113	15834
chr17	319879	321384	5754	1000	+	83257441	chrE1	61081816	12757451	12766745	10171
chr17	319896	320245	3110	1000	+	83257441	chrE1	61081816	2771663	2772051	14452
chr17	319953	320253	4999	1000	+	83257441	chrE1	61081816	2771573	2771898	11094
chr17	319978	320253	6076	1000	+	83257441	chrE1	61081816	2771573	2771873	9880
chr17	320013	320253	5251	1000	+	83257441	chrE1	61081816	2771734	2771986	10769
chr17	320037	320247	6047	1000	+	83257441	chrE1	61081816	2771733	2771943	9900
chr17	320062	320238	9792	1000	+	83257441	chrE1	61081816	2771945	2772119	7485
chr17	361256	361326	19896	1000	+	83257441	chrE1	61081816	15529381	15529451	4509
chr17	361256	361326	18843	1000	+	83257441	chrE1	61081816	15529317	15529387	4714
chr17	361266	361347	25359	1000	+	83257441	chrE1	61081816	15529457	15529538	3637
chr17	378820	380241	325	1000	-	83257441	chrE1	61081816	45537884	45539539	58513
chr17	413469	413674	30199	1000	+	83257441	chrE1	61081816	15575549	15575736	2846
chr17	543085	543180	17354	1000	+	83257441	chrE1	61081816	15632599	15632688	5032
chr17	552930	552999	24671	1000	+	83257441	chrE1	61081816	15641066	15641135	3745
chr17	552995	553058	26241	1000	+	83257441	chrE1	61081816	15641066	15641129	3499
chr17	553059	553123	24891	1000	+	83257441	chrE1	61081816	15641065	15641129	3712
chr17	553124	553194	23262	1000	+	83257441	chrE1	61081816	15641065	15641135	3958
chr17	553190	553253	26240	1000	+	83257441	chrE1	61081816	15641066	15641129	3499
chr17	553254	553324	22350	1000	+	83257441	chrE1	61081816	15641065	15641135	4098
chr17	653086	653148	19070	1000	+	83257441	chrE1	61081816	15698501	15698563	4666
chr17	653110	653209	20292	1000	+	83257441	chrE1	61081816	15698345	15698563	4435
chr17	653208	653270	21173	1000	+	83257441	chrE1	61081816	15698501	15698563	4291
chr17	673471	673546	19207	1000	+	83257441	chrE1	61081816	15714821	15714896	4641
chr17	753131	753223	13693	1000	+	83257441	chrE1	61081816	15772855	15772947	6027
chr17	753222	753314	12994	1000	+	83257441	chrE1	61081816	15772855	15772947	6252
chr17	753313	753405	12993	1000	+	83257441	chrE1	61081816	15772855	15772947	6252
chr17	753404	753475	17820	1000	+	83257441	chrE1	61081816	15772855	15772926	4932
chr17	778465	778526	22243	1000	+	83257441	chrE1	61081816	15795235	15795296	4113
chr17	784498	784553	26850	1000	+	83257441	chrE1	61081816	15799779	15799834	3392
chr17	866998	867040	27105	1000	+	83257441	chrE1	61081816	15871165	15871207	3346
chr17	867040	867082	27104	1000	+	83257441	chrE1	61081816	15871165	15871207	3346
chr17	867082	867124	27103	1000	+	83257441	chrE1	61081816	15871165	15871207	3346
chr17	867124	867166	27102	1000	+	83257441	chrE1	61081816	15871165	15871207	3346
chr17	867208	867250	27101	1000	+	83257441	chrE1	61081816	15871165	15871207	3346
chr17	867250	867292	27100	1000	+	83257441	chrE1	61081816	15871165	15871207	3346
chr17	867334	867376	26413	1000	+	83257441	chrE1	61081816	15871165	15871207	3468
chr17	915843	915887	29349	1000	+	83257441	chrE1	61081816	15909828	15909872	2980
chr17	948800	949704	1559	1000	-	83257441	chrE1	61081816	58967626	58968526	22209
chr17	948806	949527	2068	1000	-	83257441	chrE1	61081816	58967634	58968387	18458
chr17	992369	992522	6316	1000	-	83257441	chrE1	61081816	37747508	37747692	9631
chr17	1006750	1006797	26779	1000	+	83257441	chrE1	61081816	15994737	15994785	3407
chr17	1010674	1010829	21442	1000	+	83257441	chrE1	61081816	43021601	43021754	4247
chr17	1121504	1121637	16333	1000	+	83257441	chrE1	61081816	16083983	16084098	5275
chr17	1150190	1150358	8455	1000	-	83257441	chrE1	61081816	44976255	44976421	8142
chr17	1195400	1195524	14915	1000	+	83257441	chrE1	61081816	16141518	16141643	5660
chr17	1209094	1209269	7106	1000	+	83257441	chrE1	61081816	16151911	16152069	8990
chr17	1270646	1271139	6115	1000	-	83257441	chrE1	61081816	22731261	22731728	9832
chr17	1288191	1288525	6374	1000	-	83257441	chrE1	61081816	57680115	57680393	9576
chr17	1288202	1288593	4356	1000	+	83257441	chrE1	61081816	55300348	55300731	11968
chr17	1288250	1288541	6711	1000	-	83257441	chrE1	61081816	57680122	57680391	9296
chr17	1288290	1288423	15786	1000	-	83257441	chrE1	61081816	57680161	57680294	5413
chr17	1288290	1288469	12895	1000	-	83257441	chrE1	61081816	57680215	57680391	6282
chr17	1288323	1288796	6006	1000	-	83257441	chrE1	61081816	57680122	57680393	9934
chr17	1288336	1288735	4148	1000	+	83257441	chrE1	61081816	55300272	55300659	12327
chr17	1288391	1289009	2834	1000	+	83257441	chrE1	61081816	55300271	55300659	15334
chr17	1288403	1288487	28487	1000	-	83257441	chrE1	61081816	57680308	57680391	3115
chr17	1288434	1288685	8192	1000	-	83257441	chrE1	61081816	57680142	57680391	8300
chr17	1288461	1288789	4593	1000	+	83257441	chrE1	61081816	55300335	55300659	11609
chr17	1288468	1288656	14426	1000	-	83257441	chrE1	61081816	57680122	57680310	5801
chr17	1288486	1288672	12858	1000	-	83257441	chrE1	61081816	57680122	57680308	6293
chr17	1288504	1288600	26704	1000	-	83257441	chrE1	61081816	57680122	57680215	3419
chr17	1288514	1288597	28496	1000	-	83257441	chrE1	61081816	57680310	57680393	3114
chr17	1288540	1288704	16164	1000	-	83257441	chrE1	61081816	57680122	57680286	5315
chr17	1288559	1288698	21664	1000	-	83257441	chrE1	61081816	57680123	57680262	4209
chr17	1288615	1288704	27348	1000	-	83257441	chrE1	61081816	57680215	57680304	3306
chr17	1288625	1289171	9897	1000	+	83257441	chrE1	61081816	55300272	55300473	7445
chr17	1288658	1288740	31638	1000	-	83257441	chrE1	61081816	57680310	57680391	2641
chr17	1288674	1288758	27831	1000	-	83257441	chrE1	61081816	57680308	57680391	3225
chr17	1288710	1289100	5826	1000	+	83257441	chrE1	61081816	55300417	55300659	10101
chr17	1288729	1288812	28446	1000	-	83257441	chrE1	61081816	57680308	57680391	3122
chr17	1288746	1288990	5962	1000	+	83257441	chrE1	61081816	55300417	55300659	9966
chr17	1288749	1288830	28881	1000	-	83257441	chrE1	61081816	57680310	57680391	3053
chr17	1288764	1288934	11131	1000	+	83257441	chrE1	61081816	55300485	55300659	6926
chr17	1288765	1288890	22803	1000	+	83257441	chrE1	61081816	55300332	55300435	4026
chr17	1288824	1289291	4504	1000	+	83257441	chrE1	61081816	55300272	55300572	11724
chr17	1288843	1289045	9071	1000	+	83257441	chrE1	61081816	55300474	55300659	7816
chr17	1288946	1289074	14926	1000	+	83257441	chrE1	61081816	55300468	55300595	5657
chr17	1288965	1289173	7598	1000	+	83257441	chrE1	61081816	55300451	55300658	8652
chr17	1289002	1289184	9179	1000	+	83257441	chrE1	61081816	55300451	55300630	7776
chr17	1289173	1289319	13457	1000	+	83257441	chrE1	61081816	55300473	55300619	6101
chr17	1289265	1289474	9819	1000	-	83257441	chrE1	61081816	57680189	57680389	7475
chr17	1312658	1312947	6881	1000	+	83257441	chrE1	61081816	16257724	16258024	9149
chr17	1339662	22228698	3	1000	-	83257441	chrE1	61081816	45753331	51615269	114985863
chr17	1422682	1437157	436	1000	-	83257441	chrE1	61081816	59043775	59045148	47082
chr17	1432093	1432206	18033	1000	+	83257441	chrE1	61081816	15232378	15232477	4884
chr17	1452428	1452496	22052	1000	+	83257441	chrE1	61081816	15213862	15213930	4144
chr17	1468515	1468648	28910	1000	+	83257441	chrE1	61081816	11332719	11332833	3047
chr17	1471901	1482993	5794	1000	+	83257441	chrE1	61081816	20600013	20648476	10133
chr17	1471938	1482989	6082	1000	+	83257441	chrE1	61081816	4739426	4744617	9873
chr17	1472071	1480903	13843	1000	-	83257441	chrE1	61081816	36528346	36536764	5979
chr17	1472095	1483731	5378	1000	+	83257441	chrE1	61081816	4701134	4709786	10586
chr17	1478088	1478701	9790	1000	+	83257441	chrE1	61081816	4595806	4596177	7487
chr17	1478088	1480861	8558	1000	+	83257441	chrE1	61081816	3218500	3227689	8084
chr17	1478088	1483731	5901	1000	+	83257441	chrE1	61081816	4662252	4668778	10038
chr17	1478088	1483772	5109	1000	+	83257441	chrE1	61081816	4769105	4773924	10954
chr17	1478088	1483728	4546	1000	+	83257441	chrE1	61081816	4866019	4872560	11678
chr17	1478109	1483728	2634	1000	+	83257441	chrE1	61081816	11334785	11344239	16005
chr17	1491883	1491980	32477	1000	+	83257441	chrE1	61081816	11344236	11344321	2514
chr17	1535175	1535266	19585	1000	+	83257441	chrE1	61081816	46838965	46839055	4564
chr17	1587506	1587624	12438	1000	-	83257441	chrE1	61081816	45970807	45970926	6433
chr17	1587737	1587862	14469	1000	-	83257441	chrE1	61081816	45970995	45971114	5787
chr17	1587929	1588107	6685	1000	-	83257441	chrE1	61081816	45971139	45971318	9316
chr17	1603058	1603502	1272	1000	+	83257441	chrE1	61081816	15090701	15091199	25584
chr17	1606133	1606194	31556	1000	+	83257441	chrE1	61081816	15098034	15098119	2650
chr17	1908085	1908175	24425	1000	+	83257441	chrE1	61081816	14816354	14816444	3778
chr17	2035048	2035140	29456	1000	+	83257441	chrE1	61081816	59810689	59810798	2963
chr17	2052377	2052447	27200	1000	-	83257441	chrE1	61081816	46379547	46379617	3330
chr17	2052525	2052587	25226	1000	-	83257441	chrE1	61081816	46379555	46379617	3659
chr17	2052805	2052867	25225	1000	-	83257441	chrE1	61081816	46379555	46379617	3659
chr17	2052875	2052937	25224	1000	-	83257441	chrE1	61081816	46379555	46379617	3659
chr17	2052945	2053007	25223	1000	-	83257441	chrE1	61081816	46379555	46379617	3659
chr17	2057405	2057719	1250	1000	-	83257441	chrE1	61081816	46382571	46382887	25817
chr17	2057630	2058696	2942	1000	-	83257441	chrE1	61081816	59470494	59471647	15004
chr17	2057808	2058689	5313	1000	-	83257441	chrE1	61081816	46383957	46384935	10685
chr17	2058133	2058548	7998	1000	-	83257441	chrE1	61081816	59470913	59471320	8418
chr17	2058159	2058505	9430	1000	-	83257441	chrE1	61081816	59470645	59471025	7648
chr17	2058230	2058474	18382	1000	-	83257441	chrE1	61081816	59471085	59471329	4812
chr17	2058285	2058502	14343	1000	-	83257441	chrE1	61081816	59470888	59471115	5820
chr17	2058313	2058532	19697	1000	+	83257441	chrE1	61081816	2013291	2013496	4541
chr17	2058361	2058423	29227	1000	-	83257441	chrE1	61081816	59470796	59470858	2998
chr17	2063663	2063712	20497	1000	-	83257441	chrE1	61081816	46389428	46389477	4402
chr17	2063791	2063890	25959	1000	-	83257441	chrE1	61081816	46389583	46389685	3545
chr17	2126871	2126983	18564	1000	-	83257441	chrE1	61081816	3048488	3048621	4770
chr17	2126877	2126997	17296	1000	+	83257441	chrE1	61081816	772460	772567	5049
chr17	2126881	2126986	20455	1000	-	83257441	chrE1	61081816	59959238	59959343	4407
chr17	2126885	2126986	18210	1000	-	83257441	chrE1	61081816	57413281	57413388	4845
chr17	2126887	2126988	16458	1000	-	83257441	chrE1	61081816	59959180	59959281	5244
chr17	2126888	2126983	20432	1000	-	83257441	chrE1	61081816	3048862	3048957	4409
chr17	2126888	2126982	17112	1000	-	83257441	chrE1	61081816	3048645	3048739	5094
chr17	2126898	2126984	18355	1000	-	83257441	chrE1	61081816	60042099	60042185	4818
chr17	2126903	2126980	22937	1000	-	83257441	chrE1	61081816	59802063	59802140	4005
chr17	2126920	2126988	27734	1000	-	83257441	chrE1	61081816	59803106	59803174	3239
chr17	2185270	2185366	32336	1000	-	83257441	chrE1	61081816	46508110	46508195	2536
chr17	2329032	2329207	11130	1000	-	83257441	chrE1	61081816	46633126	46633275	6927
chr17	2330261	2330367	11352	1000	-	83257441	chrE1	61081816	46632333	46632444	6844
chr17	2400185	2400243	17634	1000	-	83257441	chrE1	61081816	46693149	46693207	4977
chr17	2400315	2400373	20474	1000	-	83257441	chrE1	61081816	46693281	46693339	4405
chr17	2400507	2400910	707	1000	-	83257441	chrE1	61081816	46693472	46693875	35691
chr17	2403409	2403479	23067	1000	-	83257441	chrE1	61081816	44454100	44454169	3987
chr17	2439652	2439765	14089	1000	+	83257441	chrE1	61081816	14361541	14361652	5903
chr17	2527364	2527659	4168	1000	+	83257441	chrE1	61081816	14285533	14285833	12299
chr17	2528197	2528348	9515	1000	+	83257441	chrE1	61081816	14283677	14283829	7606
chr17	2576467	2579076	306	1000	+	83257441	chrE1	61081816	14238008	14239954	61901
chr17	2586179	2587880	190	1000	-	83257441	chrE1	61081816	58650985	58656551	93971
chr17	2586452	2587717	1738	1000	+	83257441	chrE1	61081816	58569206	58578239	20508
chr17	2586462	2586575	22620	1000	-	83257441	chrE1	61081816	37496534	37496647	4058
chr17	2601891	2603160	388	1000	+	83257441	chrE1	61081816	14210477	14213452	51546
chr17	2781340	2782010	2744	1000	+	83257441	chrE1	61081816	3668168	3668931	15561
chr17	2781379	2781981	5105	1000	+	83257441	chrE1	61081816	3749865	3750479	10956
chr17	2781381	2781969	2936	1000	+	83257441	chrE1	61081816	3668335	3668960	15015
chr17	2781381	2781994	2911	1000	+	83257441	chrE1	61081816	1122241	1122752	15081
chr17	2781383	2781927	3804	1000	+	83257441	chrE1	61081816	3668251	3668836	12951
chr17	2781389	2782017	3910	1000	+	83257441	chrE1	61081816	49219422	49220141	12751
chr17	2781414	2781826	6189	1000	+	83257441	chrE1	61081816	1122307	1122729	9752
chr17	2781460	2781826	8223	1000	+	83257441	chrE1	61081816	1122288	1122739	8279
chr17	2781486	2781609	26523	1000	+	83257441	chrE1	61081816	1122500	1122620	3449
chr17	2781486	2781702	15359	1000	+	83257441	chrE1	61081816	3668509	3668739	5534
chr17	2781502	2781859	6508	1000	+	83257441	chrE1	61081816	3668212	3668604	9459
chr17	2781505	2781613	31245	1000	+	83257441	chrE1	61081816	1122334	1122433	2700
chr17	2781505	2781855	7999	1000	-	83257441	chrE1	61081816	59963608	59963932	8418
chr17	2781516	2781981	4152	1000	+	83257441	chrE1	61081816	1122256	1122650	12319
chr17	2781517	2781764	12900	1000	+	83257441	chrE1	61081816	3668469	3668791	6278
chr17	2781517	2781854	6858	1000	+	83257441	chrE1	61081816	3668387	3668789	9166
chr17	2781541	2781935	6520	1000	-	83257441	chrE1	61081816	59963589	59963932	9450
chr17	2781547	2781828	12763	1000	-	83257441	chrE1	61081816	119481	119764	6324
chr17	2781554	2781809	10978	1000	+	83257441	chrE1	61081816	3668430	3668696	6988
chr17	2781610	2781992	5024	1000	-	83257441	chrE1	61081816	31063688	31064006	11061
chr17	2781611	2781775	18930	1000	+	83257441	chrE1	61081816	1122504	1122664	4696
chr17	2781613	2781803	15754	1000	+	83257441	chrE1	61081816	1122546	1122746	5423
chr17	2781626	2781921	5717	1000	-	83257441	chrE1	61081816	31063688	31063987	10205
chr17	2781638	2781737	25880	1000	+	83257441	chrE1	61081816	1122585	1122720	3556
chr17	2781642	2781950	5349	1000	-	83257441	chrE1	61081816	31063688	31063984	10637
chr17	2781645	2781873	12153	1000	+	83257441	chrE1	61081816	1122317	1122532	6551
chr17	2781647	2781737	31081	1000	+	83257441	chrE1	61081816	1122644	1122734	2721
chr17	2781679	2781780	28777	1000	+	83257441	chrE1	61081816	1122644	1122752	3069
chr17	2781712	2781891	24668	1000	+	83257441	chrE1	61081816	1122515	1122740	3746
chr17	2781718	2781808	19985	1000	+	83257441	chrE1	61081816	56504871	56504961	4492
chr17	2781747	2781843	22267	1000	+	83257441	chrE1	61081816	56504870	56504966	4110
chr17	2781747	2781980	9647	1000	+	83257441	chrE1	61081816	3668616	3668885	7548
chr17	2781753	2781875	24152	1000	+	83257441	chrE1	61081816	1122626	1122740	3820
chr17	2781767	2781966	9802	1000	-	83257441	chrE1	61081816	31063687	31063888	7482
chr17	2781773	2781996	14259	1000	+	83257441	chrE1	61081816	58032744	58032975	5846
chr17	2781795	2781966	12508	1000	-	83257441	chrE1	61081816	31063781	31063952	6409
chr17	2781795	2781966	12507	1000	-	83257441	chrE1	61081816	31063701	31063872	6409
chr17	2781795	2781966	12176	1000	-	83257441	chrE1	61081816	31063765	31063936	6540
chr17	2781795	2781966	12062	1000	-	83257441	chrE1	61081816	31063733	31063904	6586
chr17	2781795	2781966	11714	1000	-	83257441	chrE1	61081816	31063797	31063968	6717
chr17	2781811	2781966	12390	1000	-	83257441	chrE1	61081816	31063765	31063920	6450
chr17	2781814	2781966	13802	1000	-	83257441	chrE1	61081816	31063688	31063840	5991
chr17	2827689	2828047	3138	1000	+	83257441	chrE1	61081816	13946858	13947226	14373
chr17	2849037	2849305	5473	1000	-	83257441	chrE1	61081816	47083545	47083785	10471
chr17	2911935	2912008	24028	1000	+	83257441	chrE1	61081816	13945749	13945821	3838
chr17	2911958	2912012	28667	1000	-	83257441	chrE1	61081816	47135529	47135583	3088
chr17	2948381	2948696	9616	1000	-	83257441	chrE1	61081816	47162037	47162203	7560
chr17	2948480	2948558	24656	1000	-	83257441	chrE1	61081816	47162132	47162203	3748
chr17	2966629	2966845	10356	1000	+	83257441	chrE1	61081816	13904021	13904237	7253
chr17	2983229	2983801	457	1000	+	83257441	chrE1	61081816	18296625	18297184	44913
chr17	3031224	3031322	20585	1000	-	83257441	chrE1	61081816	47226053	47226147	4388
chr17	3031304	3031400	20004	1000	-	83257441	chrE1	61081816	47226053	47226145	4489
chr17	3031384	3031469	22707	1000	-	83257441	chrE1	61081816	47226053	47226138	4043
chr17	3031464	3031549	24350	1000	-	83257441	chrE1	61081816	47226053	47226138	3790
chr17	3031623	3031708	23564	1000	-	83257441	chrE1	61081816	47226053	47226138	3912
chr17	3031782	3031856	22032	1000	-	83257441	chrE1	61081816	47226053	47226127	4149
chr17	3031941	3032025	22473	1000	-	83257441	chrE1	61081816	47226053	47226137	4083
chr17	3032179	3032264	24292	1000	-	83257441	chrE1	61081816	47226053	47226138	3799
chr17	3061868	3266579	17	1000	+	83257441	chrE1	61081816	13670159	13811749	1430412
chr17	3061878	3103070	42	1000	-	83257441	chrE1	61081816	47278867	47310303	448807
chr17	3062444	3062525	26664	1000	-	83257441	chrE1	61081816	47304473	47304553	3426
chr17	3062525	3063918	202	1000	-	83257441	chrE1	61081816	47304554	47305969	88932
chr17	3062678	3063576	2613	1000	+	83257441	chrE1	61081816	13614146	13615051	16087
chr17	3062688	3063120	19304	1000	+	83257441	chrE1	61081816	28336340	28336763	4623
chr17	3062688	3127551	989	1000	+	83257441	chrE1	61081816	28324883	28349504	29569
chr17	3062689	3062778	29628	1000	-	83257441	chrE1	61081816	47444364	47444454	2938
chr17	3062689	3063089	3590	1000	-	83257441	chrE1	61081816	47553821	47554224	13407
chr17	3062689	3117214	1826	1000	+	83257441	chrE1	61081816	13588341	13637325	19926
chr17	3062689	3063609	1133	1000	+	83257441	chrE1	61081816	13781035	13781956	27378
chr17	3062690	3063581	2778	1000	+	83257441	chrE1	61081816	13550496	13551393	15468
chr17	3062696	3063603	18128	1000	-	83257441	chrE1	61081816	47430470	47537972	4865
chr17	3062696	3062994	10413	1000	-	83257441	chrE1	61081816	47341511	47341809	7227
chr17	3062696	3062992	9109	1000	-	83257441	chrE1	61081816	47362373	47362669	7800
chr17	3062696	3063518	1126	1000	-	83257441	chrE1	61081816	47578893	47579718	27465
chr17	3062699	3062803	32317	1000	-	83257441	chrE1	61081816	47419410	47419514	2538
chr17	3062701	3062836	29427	1000	+	83257441	chrE1	61081816	28348604	28348736	2968
chr17	3062701	3063614	881	1000	+	83257441	chrE1	61081816	13686550	13687472	31344
chr17	3062703	3062916	11361	1000	-	83257441	chrE1	61081816	47329602	47329818	6841
chr17	3062720	3063608	776	1000	-	83257441	chrE1	61081816	47315429	47316320	33659
chr17	3062724	3062802	28954	1000	-	83257441	chrE1	61081816	47511194	47511272	3040
chr17	3062822	3062982	32023	1000	-	83257441	chrE1	61081816	47444501	47444661	2581
chr17	3062846	3063478	3684	1000	-	83257441	chrE1	61081816	47419560	47420195	13203
chr17	3062851	3063295	12938	1000	-	83257441	chrE1	61081816	47430628	47431068	6268
chr17	3063010	3063574	2279	1000	-	83257441	chrE1	61081816	47362684	47363248	17479
chr17	3063010	3063613	2053	1000	-	83257441	chrE1	61081816	47341822	47342425	18533
chr17	3063020	3063478	6939	1000	-	83257441	chrE1	61081816	47444699	47445160	9106
chr17	3063024	3063607	2175	1000	-	83257441	chrE1	61081816	47329920	47330503	17948
chr17	3063025	3063601	3464	1000	+	83257441	chrE1	61081816	28348922	28349493	13644
chr17	3063099	3063611	2118	1000	-	83257441	chrE1	61081816	47554234	47554746	18147
chr17	3063173	3063580	4353	1000	+	83257441	chrE1	61081816	28336816	28337223	11975
chr17	3063200	3063490	3634	1000	-	83257441	chrE1	61081816	47512444	47512728	13305
chr17	3063295	3063478	14451	1000	-	83257441	chrE1	61081816	47431072	47431258	5794
chr17	3063490	3063614	18995	1000	-	83257441	chrE1	61081816	47512729	47512853	4683
chr17	3063751	3063899	14819	1000	+	83257441	chrE1	61081816	13672019	13673496	5689
chr17	3064041	3064210	22537	1000	-	83257441	chrE1	61081816	47306083	47306243	4072
chr17	3064322	3064886	2166	1000	-	83257441	chrE1	61081816	47306243	47306825	17977
chr17	3064893	3064997	30706	1000	-	83257441	chrE1	61081816	47351559	47351643	2774
chr17	3070387	3070495	25954	1000	-	83257441	chrE1	61081816	47309278	47309386	3546
chr17	3070524	3071510	3601	1000	-	83257441	chrE1	61081816	47309425	47310026	13382
chr17	3071521	3071854	4867	1000	-	83257441	chrE1	61081816	47310026	47310387	11255
chr17	3072690	3127570	209	1000	+	83257441	chrE1	61081816	13676988	13781985	85336
chr17	3091479	3091727	12819	1000	+	83257441	chrE1	61081816	13669889	13670121	6303
